"No.","Time","Source","Destination","Protocol","Length","Info"
"339","2022-09-28 13:07:50.039811","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=5258 Ack=324332 Win=262144 Len=0"
"340","2022-09-28 13:07:50.039841","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"341","2022-09-28 13:07:50.039844","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"342","2022-09-28 13:07:50.039845","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"343","2022-09-28 13:07:50.039943","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=5258 Ack=328490 Win=262144 Len=0"
"344","2022-09-28 13:07:50.040833","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"345","2022-09-28 13:07:50.040836","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"346","2022-09-28 13:07:50.040837","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"347","2022-09-28 13:07:50.040838","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"348","2022-09-28 13:07:50.040919","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=5258 Ack=334034 Win=262144 Len=0"
"349","2022-09-28 13:07:50.041635","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1319","Application Data"
"350","2022-09-28 13:07:50.041637","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"351","2022-09-28 13:07:50.041639","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"352","2022-09-28 13:07:50.041640","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"353","2022-09-28 13:07:50.041641","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"354","2022-09-28 13:07:50.041642","csweb1.cs.uchicago.edu","10.152.5.30","TCP","1440","[TCP segment of a reassembled PDU]"
"355","2022-09-28 13:07:50.041709","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=5258 Ack=342229 Win=262144 Len=0"
"356","2022-09-28 13:07:50.043043","csweb1.cs.uchicago.edu","10.152.5.30","TLSv1.2","1270","Application DataApplication Data"
"357","2022-09-28 13:07:50.043586","10.152.5.30","csweb1.cs.uchicago.edu","TCP","54","56064 > 443 [ACK] Seq=5258 Ack=343445 Win=262144 Len=0"
